floor,floors_count,price,rooms_count,total_meters,year_of_construction
2,16,11800000,3.0,82.3,2012
7,27,11890000,3.0,78.9,2016
7,17,11800000,3.0,97.7,2010
6,17,11800000,3.0,77.5,2020
7,7,11999000,3.0,83.1,2007
9,9,11960000,3.0,65.8,1991
21,26,11900000,3.0,55.1,2021
20,24,11999000,3.0,82.6,2015
7,14,11990000,3.0,69.1,1994
22,23,11900000,3.0,65.89,2007
15,25,11950000,3.0,84.8,2021
4,10,11990000,3.0,95.1,2002
4,5,11980000,3.0,102.9,2003
3,25,11950000,3.0,60.3,2007
25,25,12000000,3.0,65.0,2007
17,17,12000000,3.0,70.9,2019
14,25,12000000,3.0,57.5,2020
10,16,12000000,3.0,87.8,2012
2,4,12000000,3.0,80.0,2007
4,9,12000000,3.0,82.0,2015
5,8,12000000,3.0,132.3,2007
6,14,12000000,3.0,66.9,2007
6,17,12150000,3.0,69.0,2017
4,9,12200000,3.0,60.0,2007
10,10,12200000,3.0,70.0,2007
24,25,12300000,3.0,65.0,2021
9,9,12300000,3.0,62.5,1981
10,11,12300000,3.0,111.0,2007
3,5,12300000,3.0,75.2,2007
5,8,12450000,3.0,83.7,2007
4,11,12400000,3.0,78.5,1998
7,9,12450000,3.0,61.1,1973
2,6,12485000,3.0,73.2,1934
3,6,12400000,3.0,131.3,1999
7,9,12400000,3.0,62.5,1952
17,17,12400000,3.0,98.2,2009
6,9,12500000,3.0,74.9,1981
10,10,12500000,3.0,79.0,2007
3,5,12555000,3.0,70.7,2007
10,17,12500000,3.0,77.0,2014
4,13,12500000,3.0,132.0,1998
14,14,12500000,3.0,70.9,2007
3,11,12500000,3.0,75.4,2006
3,7,12550000,3.0,74.4,2021
3,8,12500000,3.0,138.0,2006
4,9,12500000,3.0,82.0,2007
12,17,12500000,3.0,96.6,2007
10,10,12500000,3.0,62.5,2007
2,8,12600000,3.0,90.0,2025
3,25,12700000,3.0,86.0,2015
14,17,12650000,3.0,77.0,2024
3,25,12800000,3.0,62.3,2024
4,19,12850000,3.0,78.0,2016
6,9,12800000,3.0,111.0,2003
5,6,12800000,3.0,64.4,2013
4,4,12800000,3.0,104.5,2007
3,10,12800000,3.0,79.4,2007
8,16,12800000,3.0,72.0,2020
11,14,12985000,3.0,90.6,2006
4,7,12900000,3.0,105.3,2007
12,20,12999000,3.0,71.1,2019
13,16,12999999,3.0,98.1,2011
2,6,12990000,3.0,90.0,2024
13,14,12900000,3.0,94.3,2003
7,10,12950000,3.0,77.1,2007
8,9,12900000,3.0,86.0,2024
3,10,12990000,3.0,80.5,2015
7,16,12900000,3.0,85.0,2004
8,13,12900000,3.0,71.6,2007
10,11,12950000,3.0,78.5,2016
4,24,12900000,3.0,69.8,2007
12,17,12999999,3.0,94.0,2024
7,10,13000000,3.0,97.8,2002
5,5,13000000,3.0,74.3,1968
14,14,13000000,3.0,95.1,2007
8,13,13000000,3.0,85.6,2017
3,9,13000000,3.0,68.1,1962
7,10,13000000,3.0,75.0,2007
6,10,13200000,3.0,75.0,2007
2,23,13150000,3.0,58.0,2007
4,11,13300000,3.0,100.0,1998
3,7,13300000,3.0,72.2,1954
12,24,13500000,3.0,64.7,2022
18,25,13400000,3.0,90.6,2016
23,25,13450000,3.0,105.0,2021
16,25,13499000,3.0,98.2,2015
4,10,13500000,3.0,85.2,1998
17,18,13500000,3.0,81.3,2024
17,23,13500000,3.0,83.7,2018
2,9,13500000,3.0,81.0,2022
4,12,13450000,3.0,88.0,2005
2,10,13500000,3.0,95.7,2011
15,30,13500000,3.0,63.1,2024
2,24,13500000,3.0,84.0,2007
7,7,13600000,3.0,90.0,1980
4,8,13600000,3.0,57.9,2019
7,19,13700000,3.0,86.2,2016
6,10,13700000,3.0,67.8,2017
4,6,13700000,3.0,99.2,2000
17,22,13700000,3.0,65.0,2020
5,9,13700000,3.0,88.7,2017
4,25,13800000,3.0,75.3,2020
1,10,13930000,3.0,74.5,2009
9,30,13900000,3.0,61.7,2026
21,25,13900000,3.0,61.9,2023
13,25,13900000,3.0,106.4,2007
2,20,13900000,3.0,71.0,2017
18,19,14000000,3.0,72.6,2021
5,22,14000000,3.0,93.0,2013
2,9,14000000,3.0,88.2,2007
3,4,13999000,3.0,103.1,2012
4,5,14000000,3.0,71.8,1940
2,13,13990000,3.0,99.8,2000
4,19,14000000,3.0,101.1,2023
7,24,14000000,3.0,73.47,2019
8,10,14099000,3.0,67.4,2018
4,10,14199000,3.0,106.1,2015
11,25,14199000,3.0,87.4,2020
11,12,14100000,3.0,124.8,1996
19,20,14100000,3.0,87.0,2020
4,5,14300000,3.0,71.2,1958
12,19,14300000,3.0,83.4,2017
16,20,14500000,3.0,74.8,2011
8,15,14500000,3.0,94.5,2013
20,25,14500000,3.0,62.4,2019
8,10,14500000,3.0,72.0,2003
5,9,14500000,3.0,108.1,1996
9,10,14500000,3.0,115.0,1997
2,7,14400000,3.0,110.0,1999
4,14,14500000,3.0,99.2,2005
15,25,14450000,3.0,95.0,2024
10,16,14499000,3.0,95.7,2013
6,6,14500000,3.0,89.5,2007
11,24,14400000,3.0,63.2,2026
9,17,14500000,3.0,93.2,2014
6,7,14550000,3.0,121.0,2023
3,9,14700000,3.0,63.0,2007
9,25,14700000,3.0,61.8,2019
7,21,14700000,3.0,98.0,2011
4,17,14800000,3.0,79.3,2018
23,27,14880000,3.0,91.1,2013
3,17,14800000,3.0,95.6,2015
7,15,14900000,3.0,68.0,2007
4,9,14900000,3.0,104.6,2004
11,17,14800000,3.0,108.5,2004
6,14,14800000,3.0,103.6,2007
16,17,14800000,3.0,110.3,2002
9,25,14840000,3.0,74.5,2020
2,5,15090000,3.0,84.7,1937
3,5,15000000,3.0,92.9,1945
17,21,14990000,3.0,89.0,2019
10,10,15000000,3.0,96.9,2004
3,6,15000000,3.0,100.0,2005
4,16,15000000,3.0,101.5,2008
2,14,14950000,3.0,110.0,1999
1,4,15000000,3.0,76.8,2007
1,4,15000000,3.0,74.0,1961
4,5,15000000,3.0,93.0,1970
7,24,15000000,3.0,85.3,2007
9,25,14990000,3.0,88.0,2016
3,10,15050000,3.0,79.0,2009
6,7,15000000,3.0,91.33,2025
9,29,15200000,3.0,127.0,2015
8,10,15300000,3.0,94.6,2007
11,14,15300000,3.0,90.0,2010
3,16,15500000,3.0,82.3,2008
18,30,15500000,3.0,85.6,2024
7,9,15500000,3.0,76.2,1957
12,30,15500000,3.0,75.0,2023
4,11,15700000,3.0,134.0,2004
4,9,15600000,3.0,133.1,2009
17,25,15600000,3.0,75.0,2007
16,25,15600000,3.0,77.8,2023
3,26,15800000,3.0,68.0,2007
4,19,15800000,3.0,78.3,2007
3,4,15800000,3.0,100.1,2014
2,6,15850000,3.0,120.2,2006
9,17,16000000,3.0,70.8,2015
13,17,16000000,3.0,101.0,2015
4,9,16000000,3.0,84.3,2019
4,11,15970000,3.0,93.7,2014
2,14,15999000,3.0,113.0,2007
24,24,15900000,3.0,90.6,2012
14,24,16000000,3.0,87.7,2006
18,19,15900000,3.0,71.1,2022
23,24,16000000,3.0,92.2,2028
15,18,15999999,3.0,77.6,2018
9,18,15990000,3.0,103.8,2013
15,18,16000000,3.0,71.0,2020
3,9,15900000,3.0,64.0,2007
13,21,16000000,3.0,93.0,2018
24,25,16000000,3.0,85.3,2013
8,12,16200000,3.0,62.3,2020
9,10,16500000,3.0,95.5,2007
6,15,16500000,3.0,116.2,2016
17,20,16499000,3.0,99.15,2018
5,15,16490000,3.0,84.9,2007
8,10,16500000,3.0,89.5,2009
25,30,16400000,3.0,125.0,2024
1,5,16500000,3.0,76.3,1938
4,14,16500000,3.0,120.0,2003
5,16,16500000,3.0,110.0,2000
10,21,16500000,3.0,107.9,2002
3,26,16500000,3.0,75.0,2019
8,10,16600000,3.0,80.2,2021
5,5,16800000,3.0,58.7,1981
12,15,16890000,3.0,108.5,2014
3,7,16800000,3.0,137.8,2003
7,10,16800000,3.0,97.6,2007
4,9,16750000,3.0,72.9,1994
21,23,16700000,3.0,111.7,2008
6,16,17000000,3.0,102.2,2008
3,27,17000000,3.0,82.5,2016
16,18,16999999,3.0,72.0,2020
6,9,16990000,3.0,102.2,2005
5,9,16950000,3.0,109.0,1998
11,30,17000000,3.0,88.12,2026
17,24,17200000,3.0,107.0,2010
4,10,17300000,3.0,94.2,2007
7,7,17390000,3.0,166.0,2025
11,13,17500000,3.0,137.9,2001
18,29,17500000,3.0,93.3,2025
11,21,17500000,3.0,116.0,2012
24,24,17500000,3.0,64.9,2022
8,14,17500000,3.0,91.9,2013
14,25,17450000,3.0,60.6,2022
3,11,17500000,3.0,99.2,2007
9,16,17470000,3.0,110.0,2002
12,16,17650000,3.0,96.0,2017
10,18,17590000,3.0,89.0,2010
3,7,17850000,3.0,98.7,2004
4,4,18000000,3.0,75.5,2007
20,22,18000000,3.0,90.0,2016
7,7,18000000,3.0,98.6,2004
12,22,17990000,3.0,91.8,2015
7,13,18000000,3.0,77.84,2026
14,15,17900000,3.0,82.3,2007
9,21,17900000,3.0,130.0,2011
2,9,18000000,3.0,112.6,2022
8,9,18000000,3.0,108.2,2007
2,10,18000000,3.0,85.0,2019
1,25,17900000,3.0,82.7,2024
4,8,18350000,3.0,101.0,2007
3,25,18300000,3.0,88.1,2021
8,24,18570000,3.0,80.0,2021
8,9,18500000,3.0,78.3,2005
14,25,18500000,3.0,100.1,2020
4,17,18500000,3.0,83.0,2007
12,16,18500000,3.0,80.0,2007
8,9,18500000,3.0,106.0,2005
3,14,18500000,3.0,123.0,2013
5,8,18500000,3.0,79.8,2021
7,24,18500000,3.0,88.0,2020
2,4,18750000,3.0,74.0,2007
16,26,18750000,3.0,71.9,2019
15,25,18750000,3.0,114.2,2015
13,21,19000000,3.0,108.9,2007
8,20,19000000,3.0,87.3,2022
3,27,19000000,3.0,117.6,2013
8,24,18900000,3.0,87.0,2021
20,29,19000000,3.0,67.9,2007
3,9,19000000,3.0,91.9,2007
3,25,19100000,3.0,85.2,2021
21,25,19399000,3.0,70.0,2019
2,10,19500000,3.0,174.0,2007
4,17,19500000,3.0,100.0,2009
2,12,19500000,3.0,84.0,2014
15,15,19500000,3.0,80.0,2007
4,6,19600000,3.0,95.4,2011
2,22,19700000,3.0,95.2,2015
10,12,19990000,3.0,125.2,2007
25,25,19900000,3.0,152.0,2025
3,10,19980000,3.0,200.7,2023
9,10,20000000,3.0,128.0,2002
3,11,20000000,3.0,95.5,1998
13,30,20000000,3.0,87.5,2024
18,18,20000000,3.0,167.0,2008
20,28,20000000,3.0,114.0,2015
5,17,20000000,3.0,122.9,2016
1,4,20000000,3.0,76.0,1956
2,15,20000000,3.0,84.0,2007
2,9,20100000,3.0,127.4,2004
2,10,20000000,3.0,76.9,2014
25,25,20400000,3.0,131.9,2007
14,19,20500000,3.0,110.4,2007
5,9,20500000,3.0,110.0,2024
5,7,20600000,3.0,97.0,2014
19,20,20600000,3.0,99.6,2018
9,12,20900000,3.0,73.4,2017
1,4,21000000,3.0,74.0,2007
7,18,21000000,3.0,158.0,2002
3,4,21100000,3.0,73.5,1960
12,16,21500000,3.0,116.6,2008
11,24,21600000,3.0,103.6,2015
3,6,21700000,3.0,141.5,2007
1,8,21750000,3.0,110.1,2007
6,9,21999000,3.0,109.8,2003
2,4,22000000,3.0,77.0,1961
5,8,21900000,3.0,96.0,2007
11,17,22000000,3.0,135.0,2010
4,10,22000000,3.0,78.0,2017
2,11,22000000,3.0,99.68,2025
10,24,22100000,3.0,90.5,2024
2,9,22400000,3.0,112.0,2005
2,8,22500000,3.0,85.7,2025
11,17,23000000,3.0,93.4,2022
10,25,23000000,3.0,103.0,2017
1,6,23000000,3.0,193.0,2024
19,25,23000000,3.0,84.3,2020
9,23,23200000,3.0,116.6,2007
3,8,23500000,3.0,110.5,2022
5,17,23900000,3.0,105.0,2014
5,17,23900000,3.0,105.0,2014
3,17,24100000,3.0,102.7,2007
19,29,23950000,3.0,88.0,2023
24,30,24500000,3.0,86.4,2024
3,22,24875000,3.0,121.0,2016
4,9,25000000,3.0,112.6,2008
12,14,25000000,3.0,82.0,2022
10,10,25000000,3.0,124.5,1995
15,17,25000000,3.0,161.8,2010
6,17,24900000,3.0,96.3,2009
4,9,25000000,3.0,129.5,2006
13,21,25300000,3.0,127.3,2011
2,4,25500000,3.0,76.2,1964
6,22,25900000,3.0,98.1,2020
2,12,25990000,3.0,93.9,1997
6,16,26000000,3.0,148.0,2005
11,14,26000000,3.0,126.0,2009
11,17,26000000,3.0,76.0,2007
6,7,26500000,3.0,113.06,2023
7,20,26500000,3.0,97.8,2018
7,8,27000000,3.0,124.2,2014
10,17,27500000,3.0,79.0,2018
6,9,27600000,3.0,122.0,2003
13,24,28000000,3.0,110.0,2015
9,23,28500000,3.0,81.5,2019
2,11,28900000,3.0,151.1,1998
8,13,29700000,3.0,101.42,2007
8,19,30000000,3.0,101.7,2014
6,7,30000000,3.0,115.7,2007
7,8,31000000,3.0,133.3,2007
2,9,31700000,3.0,157.4,1995
6,15,32000000,3.0,128.4,2007
7,15,34200000,3.0,104.3,2020
5,29,34000000,3.0,81.0,2023
4,9,34500000,3.0,124.3,2007
6,14,34850000,3.0,102.2,2021
27,29,35000000,3.0,134.0,2023
11,29,35000000,3.0,80.0,2023
3,13,36500000,3.0,119.2,2003
5,18,37000000,3.0,130.3,2006
20,20,37000000,3.0,236.6,2007
5,11,38000000,3.0,96.3,2007
8,11,38000000,3.0,100.0,2021
5,8,39000000,3.0,132.8,2007
2,8,39900000,3.0,110.0,2007
9,16,40000000,3.0,82.7,2007
1,3,40000000,3.0,200.4,2007
5,7,40000000,3.0,140.5,2009
11,11,42000000,3.0,109.0,2021
5,8,43000000,3.0,130.8,2021
6,7,43000000,3.0,140.0,2014
7,9,45000000,3.0,100.0,2020
14,14,50000000,3.0,130.0,2007
2,3,555000,1.0,56.4,1932
1,3,980000,1.0,80.6,2007
2,3,950000,1.0,56.4,1980
9,9,1200000,1.0,62.2,2007
8,9,1290000,1.0,44.0,2007
8,9,1300000,1.0,55.6,2007
1,2,1610000,3.0,51.3,2007
8,9,1750000,1.0,65.0,2007
4,9,1800000,1.0,60.4,1969
1,9,2300000,1.0,62.0,2007
3,9,2500000,1.0,59.0,1972
2,2,2800000,3.0,50.5,2007
14,18,2890000,3.0,55.54,2025
6,10,2980000,3.0,59.02,2027
9,10,2990000,3.0,59.02,2024
7,10,2990000,3.0,59.2,2025
1,10,2990000,3.0,59.02,2024
1,2,3000000,3.0,41.8,2007
2,3,3050000,3.0,70.0,2007
9,9,3100000,3.0,40.8,1982
2,5,3123000,3.0,48.5,2007
5,18,3150000,3.0,57.85,2025
2,10,3200000,3.0,59.02,2027
4,9,3200000,1.0,25.0,2007
7,18,3250000,3.0,57.51,2025
2,2,3400000,3.0,56.0,1958
6,10,3400000,3.0,59.2,2027
5,10,3500000,1.0,87.8,1984
3,3,3550000,3.0,68.3,1946
7,10,3600000,3.0,59.02,2023
2,3,3650000,3.0,68.9,1956
8,10,3660000,3.0,87.0,2027
6,6,3750000,3.0,91.0,2001
3,9,3800000,1.0,63.6,1979
2,5,3850000,3.0,56.8,1977
2,5,3880000,3.0,57.1,1990
5,5,3899000,3.0,42.0,2007
1,5,3900000,3.0,50.2,1970
1,10,3900000,3.0,59.0,2007
3,5,3950000,3.0,47.9,1980
1,5,3999999,3.0,59.0,1990
2,3,3999000,3.0,72.4,1930
1,5,4000000,3.0,58.4,1966
2,3,4000000,3.0,68.7,1941
1,2,4050000,3.0,52.7,1956
6,9,4125000,1.0,64.2,2007
1,2,4150000,3.0,50.0,1967
1,4,4199000,3.0,53.0,1964
1,5,4150000,3.0,61.3,1969
12,18,4199000,3.0,55.8,2007
2,18,4189000,3.0,55.54,2007
2,18,4200000,3.0,55.0,2023
3,3,4200000,3.0,58.6,1932
1,5,4200000,3.0,57.4,1990
3,4,4200000,3.0,56.5,1965
3,5,4200000,3.0,58.7,1990
2,2,4200000,3.0,40.1,1968
14,18,4200000,3.0,55.0,2025
6,18,4200000,3.0,55.54,2024
3,5,4250000,3.0,56.0,1967
3,9,4300000,3.0,57.1,1987
1,5,4300000,3.0,58.3,1975
5,5,4300000,3.0,58.4,1969
3,5,4300000,3.0,58.4,1972
1,5,4300000,3.0,58.9,1973
2,10,4300000,3.0,87.4,2027
5,5,4300000,3.0,55.0,2007
16,18,4300000,3.0,57.5,2025
1,5,4390000,3.0,58.9,1971
3,5,4390000,3.0,50.0,2007
1,18,4350000,3.0,57.81,2025
5,5,4400000,3.0,59.2,1971
3,18,4400000,3.0,55.84,2024
10,10,4400000,3.0,59.02,2024
15,18,4400000,3.0,57.0,2025
9,9,4499000,3.0,59.5,2007
2,10,4480000,3.0,59.02,2007
3,9,4500000,3.0,61.3,1982
5,5,4500000,3.0,57.2,1986
5,5,4500000,3.0,57.8,1977
4,5,4500000,3.0,57.9,1978
1,2,4500000,3.0,62.9,1956
5,5,4500000,3.0,61.3,1971
2,5,4500000,3.0,58.2,1975
8,9,4500000,3.0,61.1,1979
3,3,4500000,3.0,58.6,1932
1,3,4500000,3.0,66.0,1960
9,9,4550000,3.0,57.5,1981
4,5,4550000,3.0,57.9,1975
5,5,4550000,3.0,58.7,1965
9,9,4590000,3.0,60.1,1977
3,3,4550000,3.0,51.7,1959
5,5,4600000,3.0,58.4,1970
2,9,4630000,3.0,59.7,1978
5,5,4650000,3.0,52.0,1976
5,5,4650000,3.0,76.3,1975
4,5,4650000,3.0,57.4,1975
3,3,4690000,3.0,65.8,1938
4,6,4690000,3.0,63.0,1958
9,9,4700000,3.0,61.0,1975
6,10,4700000,3.0,59.02,2024
6,9,4700000,3.0,59.7,1976
6,10,4795000,3.0,87.39,2007
1,2,4790000,3.0,69.3,1941
1,9,4770000,3.0,60.0,2007
5,5,4750000,3.0,61.0,2007
1,5,4800000,3.0,58.0,1977
3,5,4800000,3.0,62.2,1969
2,2,4800000,3.0,70.1,1955
9,9,4800000,3.0,59.8,1987
5,5,4850000,3.0,52.0,1970
5,5,4850000,3.0,42.2,1965
8,9,4850000,3.0,58.0,1990
2,9,4850000,3.0,61.0,1977
3,5,4850000,3.0,57.5,1975
1,9,4850000,3.0,60.4,1972
4,5,4900000,3.0,60.4,1974
5,5,4900000,3.0,57.0,1969
5,5,4900000,3.0,59.0,1966
8,9,4900000,3.0,63.7,1983
1,18,4900000,3.0,74.0,2007
3,9,4900000,3.0,59.0,2007
5,10,4980000,3.0,59.0,2025
5,5,4987000,3.0,57.4,1979
10,10,4990000,3.0,59.0,2007
1,5,4998000,3.0,57.4,1965
2,5,4990000,3.0,57.4,1965
3,3,4999999,3.0,70.0,1987
5,10,4980000,3.0,59.0,2025
2,17,5045000,3.0,56.6,2016
2,10,5000000,3.0,50.0,2023
3,5,5000000,3.0,56.0,1988
2,6,5000000,3.0,78.6,2024
6,18,5000000,3.0,57.0,2023
5,9,5000000,3.0,57.0,1976
1,5,5000000,3.0,57.5,1974
10,10,5000000,3.0,59.9,2007
5,5,5000000,3.0,59.6,1980
1,5,5050000,3.0,60.0,1959
4,5,5100000,3.0,57.0,1980
3,5,5100000,3.0,58.0,1974
1,5,5100000,3.0,56.0,1982
5,10,5100000,3.0,59.0,2025
5,5,5100000,3.0,56.3,1962
3,3,5100000,3.0,70.0,1987
6,18,5100000,3.0,75.0,2007
8,17,5150000,3.0,48.1,2014
5,5,5150000,3.0,61.0,1969
2,5,5150000,3.0,58.2,1965
2,10,5150000,3.0,62.7,2011
9,12,5150000,3.0,62.0,1981
3,10,5150000,3.0,87.0,2024
1,10,5150000,3.0,57.6,2021
1,10,5200000,3.0,87.39,2024
10,10,5200000,3.0,58.0,2018
4,5,4850000,4.0,60.2,1968
1,10,4800000,3.0,58.7,1995
4,9,5450000,4.0,74.4,1977
2,5,5000000,2.0,54.7,2007
1,10,4320000,2.0,58.0,2019
6,10,5700000,3.0,58.0,2020
10,10,5000000,2.0,56.4,2014
5,10,5100000,2.0,58.0,2007
2,18,5500000,2.0,55.1,2007
10,10,5150000,3.0,57.3,2007
4,10,25990000,3.0,99.6,2017
6,9,5950000,3.0,63.0,1976
8,9,19800000,3.0,57.0,2019
8,16,27000000,3.0,127.4,2007
3,10,8750000,3.0,74.4,2008
6,9,5950000,3.0,63.0,2007
4,8,15600000,3.0,76.62,2021
19,22,20456800,4.0,112.4,2028
26,29,32000000,4.0,128.72,2023
7,9,19499000,4.0,138.0,2004
22,23,35850000,4.0,108.3,2024
4,9,8500000,4.0,72.9,1980
5,9,7490000,4.0,76.0,1972
3,14,27600000,4.0,144.39,2028
18,18,24700000,4.0,117.1,2007
4,9,6750000,4.0,71.8,1973
22,23,18743600,4.0,99.7,2028
1,5,6000000,4.0,61.2,1968
3,9,7800000,4.0,72.9,2000
2,14,30490000,4.0,173.63,2028
4,15,21000000,4.0,158.3,2002
4,10,8000000,4.0,81.8,1992
15,15,18100000,4.0,120.08,2026
2,9,6990000,4.0,70.7,1972
4,9,8390000,4.0,78.0,1969
22,22,18706000,4.0,99.5,2028
10,11,18800000,4.0,120.0,2020
2,11,11970000,4.0,104.0,1998
2,23,27300000,4.0,119.8,2023
1,9,6900000,4.0,77.1,2007
2,5,10990000,4.0,108.0,1938
14,14,20210000,4.0,140.79,2026
9,9,6750000,4.0,77.2,1985
2,9,8500000,4.0,72.0,1990
17,23,22275000,4.0,92.6,2024
2,10,16900000,4.0,130.0,1995
2,5,6500000,4.0,96.1,1936
14,14,29600000,4.0,123.87,2026
17,29,35000000,4.0,129.3,2023
5,6,14000000,4.0,89.4,1932
3,14,24030000,4.0,143.3,2028
13,14,34100000,4.0,155.2,2018
2,5,6500000,4.0,83.2,1971
5,29,27964706,4.0,104.7,2026
17,18,29990000,4.0,174.5,2009
5,9,8200000,4.0,75.8,2007
28,30,22160000,4.0,86.8,2026
1,9,5490000,4.0,69.9,2007
10,11,13990000,4.0,168.5,1997
2,9,31140000,4.0,198.8,2025
4,5,16000000,4.0,95.0,2007
4,5,8500000,4.0,60.1,1968
16,24,16200000,4.0,93.85,2025
7,10,9500000,4.0,72.5,1989
8,9,13500000,4.0,105.0,1994
2,29,26141176,4.0,102.62,2026
13,17,18900000,4.0,113.0,2007
4,9,5450000,4.0,74.4,1977
14,14,25300000,4.0,139.51,2026
16,18,38000000,4.0,132.0,2010
3,4,13500000,4.0,117.0,2000
18,23,22625000,4.0,93.5,2024
7,8,39900000,4.0,154.0,2023
9,9,5850000,4.0,80.0,1984
1,7,12990000,4.0,81.2,2025
12,12,19900000,4.0,96.7,2007
18,25,50000000,4.0,155.17,2014
14,14,28209000,4.0,139.5,2026
3,24,16000000,4.0,90.95,2026
6,9,5050000,4.0,71.0,1969
24,24,16950000,4.0,95.55,2025
3,10,9300000,4.0,77.6,1997
5,9,5950000,4.0,70.7,1977
2,9,31690000,4.0,225.7,2025
1,10,6600000,4.0,77.9,1995
5,6,11490000,4.0,126.0,2000
5,7,13290000,4.0,78.9,2025
8,10,8100000,4.0,78.8,1993
3,4,5950000,4.0,86.1,1940
20,24,23900000,4.0,109.79,2028
4,7,11990000,4.0,115.0,1934
13,16,10700000,4.0,98.8,2007
1,9,7210000,4.0,73.15,2026
4,5,4850000,4.0,60.2,1968
7,10,6950000,4.0,72.3,1989
3,15,13069650,4.0,77.6,2026
3,6,10800000,4.0,95.5,1997
2,16,14500000,4.0,134.3,2004
10,21,8888310,4.0,75.2,2027
4,5,9900000,4.0,95.4,1963
1,2,5500000,4.0,102.0,1972
2,24,8500000,4.0,73.2,2028
1,3,8900000,4.0,77.8,1956
3,14,11250000,4.0,99.0,2024
9,11,27000000,4.0,108.32,2025
1,5,11600000,4.0,90.08,1970
7,9,6600000,4.0,72.6,1971
3,25,11350000,4.0,80.9,2027
12,14,12490000,4.0,82.0,2007
2,15,12800000,4.0,121.0,1996
8,8,49540000,4.0,293.7,2025
20,27,13450000,4.0,91.0,2016
3,11,10500000,4.0,86.0,1978
24,25,35000000,4.0,133.1,2024
2,10,19870000,4.0,89.0,2023
1,9,5300000,4.0,70.0,1977
3,6,58388000,4.0,162.05,2020
9,9,6700000,4.0,70.4,1971
15,16,85000000,4.0,150.0,2020
6,11,9050000,4.0,80.4,2025
4,4,59000000,4.0,501.0,2005
5,6,13700000,4.0,139.9,2007
2,21,8097390,4.0,69.0,2027
1,10,5750000,4.0,77.8,2007
5,7,11300000,4.0,81.3,1935
5,8,11515000,4.0,73.0,2027
10,10,9000000,4.0,73.5,1986
3,5,6300000,4.0,62.2,1966
8,11,23500000,4.0,113.95,2025
11,24,13420000,4.0,66.4,2028
2,9,8100000,4.0,72.1,1972
6,8,23500000,4.0,106.97,2023
1,10,8499000,4.0,73.1,2007
23,25,20321600,4.0,125.7,2024
7,10,9500000,4.0,79.1,1990
2,11,17600000,4.0,105.5,2025
1,1,2990000,4.0,65.0,1984
25,26,17820000,4.0,145.2,2026
2,9,10000000,4.0,70.0,1983
9,9,8500000,4.0,77.0,1983
6,11,25600000,4.0,108.15,2025
1,9,8100000,4.0,107.0,2007
22,25,23278000,4.0,104.4,2025
10,10,10850000,4.0,81.0,1986
7,19,13690000,4.0,116.0,2024
26,26,18340000,4.0,144.56,2028
5,6,11500000,4.0,132.0,1999
2,10,9500000,4.0,81.6,1993
7,8,49800000,4.0,138.96,2023
7,10,11600000,4.0,92.9,2001
4,10,7500000,4.0,70.0,1987
22,25,20353000,4.0,72.7,2028
4,10,7000000,4.0,81.9,1992
25,26,16480000,4.0,132.21,2026
1,10,9500000,4.0,76.7,1986
1,17,6800000,4.0,113.2,2014
3,11,36200000,4.0,159.68,2025
12,16,18500000,4.0,80.0,2018
9,9,6800000,4.0,77.8,1985
6,17,10063694,4.0,58.99,2026
2,4,6400000,4.0,64.3,1932
4,9,6900000,4.0,83.2,2007
2,22,12500000,4.0,90.86,2026
7,9,7050000,4.0,68.3,1988
8,12,6900000,4.0,76.0,1981
25,26,16330000,4.0,132.21,2026
3,23,11700000,4.0,78.9,2026
6,24,12000000,4.0,81.0,2025
3,5,6970000,4.0,60.2,1976
19,24,8850000,4.0,74.4,2028
7,10,6950000,4.0,77.5,1996
6,17,15351000,4.0,102.24,2027
6,11,13000000,4.0,101.1,1998
9,9,6999000,4.0,76.9,1984
7,8,9500000,4.0,80.7,2025
7,9,14950000,4.0,100.5,1986
25,26,18030000,4.0,145.2,2026
1,25,14200000,4.0,69.03,2020
11,11,28200000,4.0,99.68,2025
1,2,6500000,4.0,144.0,2022
5,5,36169200,4.0,100.47,2020
5,9,6300000,4.0,80.0,1984
3,9,5499000,4.0,71.0,1975
5,9,8340000,4.0,83.8,2026
5,10,9500000,4.0,79.0,1999
11,11,29400000,4.0,113.77,2025
4,4,8200000,4.0,95.0,1955
21,25,27120955,4.0,130.1,2025
2,5,15000000,4.0,138.0,1957
1,5,31720000,4.0,122.0,2020
7,9,6390000,4.0,74.8,1988
4,10,10500000,4.0,79.4,2001
25,26,15660000,4.0,125.86,2026
2,9,6500000,4.0,72.9,2007
7,24,15000000,4.0,85.3,2026
2,21,8997100,4.0,69.0,2027
3,3,7390000,4.0,99.7,1952
25,26,15660000,4.0,125.86,2028
9,17,12500000,4.0,94.7,2007
19,24,17520000,4.0,91.6,2027
2,5,11000000,4.0,85.6,1956
3,25,11750000,4.0,79.8,2027
1,9,8490000,4.0,133.8,2014
1,10,9200000,4.0,78.7,1993
2,11,19680000,4.0,83.1,2028
2,9,4950000,4.0,75.4,2007
1,11,10200000,4.0,96.4,1996
24,24,20430000,4.0,106.56,2027
3,9,17000000,4.0,134.0,2009
6,9,9000000,4.0,103.6,1991
24,25,12250000,4.0,73.03,2028
10,10,14700000,4.0,147.0,2007
8,11,24600000,4.0,100.13,2025
4,9,5680000,4.0,70.7,1976
25,26,23000000,4.0,90.2,2017
