author_type,district,floor,floors_count,kitchen_meters,price,rooms_count,street,total_meters,underground,is_studio,house_age,latitude,longitude,distance_to_metro_km,distance_to_center_km,has_metro,metro_zone,effective_metro_distance,distance_to_NSU_km
real_estate_agent,Октябрьский,5.0,17.0,10.6,5.05,2.0,Выборная,55.1,Золотая Нива,0,4,55.00422,83.013154,4.407,6.5773678189769695,1,Автомобильная,4.407,18.594033023446176
real_estate_agent,Октябрьский,1.0,2.0,5.0,2.85,2.0,9 Ноября,46.1,Речной вокзал,0,4,55.002325,82.969298,2.159,4.39169461779526,1,Транспортная,2.159,19.367553414580364
real_estate_agent,Октябрьский,11.0,12.0,13.8,7.5,2.0,Грибоедова,72.2,Речной вокзал,0,28,55.005909,82.956955,1.284,3.5629468867627003,1,Комфортная,1.284,20.062995339939544
homeowner,Заельцовский,10.0,21.0,15.0,6.9,2.0,Дуси Ковальчук,47.0,Гагаринская,0,5,55.053046,82.897792,1.109,2.92482858498757,1,Комфортная,1.109,26.44906834190392
developer,Октябрьский,2.0,7.0,13.8,15.7,2.0,Сакко и Ванцетти,90.0,Речной вокзал,0,2,55.012883,82.935665,0.419,2.152952618375098,1,Пешеходная,0.419,21.372704209801498
homeowner,Октябрьский,7.0,17.0,10.8,10.7,2.0,Лескова,54.0,Октябрьская,0,12,55.024161,82.95223,1.022,2.133552201985225,1,Комфортная,1.022,22.028296130349755
real_estate_agent,Кировский,1.0,3.0,5.0,2.95,2.0,Воскресная,40.0,Спортивная,0,12,54.943928,83.007261,7.931,11.07410773536297,0,Удалённая,0.0,12.461656472841756
real_estate_agent,Дзержинский,9.0,9.0,6.9,5.7,2.0,Красина,43.4,Березовая Роща,0,3,55.044077,82.96142,0.613,3.035279046035396,1,Комфортная,0.613,23.848327533777542
real_estate_agent,Заельцовский,4.0,9.0,6.0,3.99,2.0,Красный проспект,33.4,Гагаринская,0,57,55.054129,82.91318,0.374,2.704479333493927,1,Пешеходная,0.374,26.105561695528674
real_estate_agent,Железнодорожный,7.0,9.0,7.1,6.8,2.0,Вокзальная магистраль,48.2,Площадь Гарина-Михайловского,0,42,55.035163,82.902598,0.193,1.2653390459933205,1,Пешеходная,0.193,24.56321406634705
developer,Заельцовский,8.0,9.0,29.8,14.21,2.0,Аэропорт,77.26,Заельцовская,0,1,55.080158,82.901799,2.451,5.684286936281938,1,Транспортная,2.451,29.02775942183817
real_estate_agent,Советский,3.0,5.0,6.0,5.15,2.0,Иванова,43.6,Площадь Маркса,0,60,54.868088,83.087525,17.628,20.943997643101543,0,Удалённая,0.0,2.7552722598503707
real_estate_agent,Кировский,3.0,9.0,7.0,3.8,2.0,Петухова,43.0,Площадь Маркса,0,9,54.936352,82.929269,5.528,10.446743396877723,0,Автомобильная,0.0,14.747645362107562
developer,Заельцовский,13.0,23.0,8.440000000000001,11.3,2.0,Красный проспект,42.2,Заельцовская,0,3,55.068144,82.911878,1.018,4.258113020479213,1,Комфортная,1.018,27.54583690589678
real_estate_agent,Центральный,3.0,5.0,6.0,5.5,2.0,Гоголя,41.0,Сибирская,0,67,55.043221,82.925793,0.434,1.491351734865072,1,Пешеходная,0.434,24.662761755501123
real_estate_agent,Октябрьский,4.0,5.0,5.8,6.05,2.0,Восход,42.0,Октябрьская,0,60,55.014324,82.942636,0.544,2.2594658420295315,1,Комфортная,0.544,21.307934450090922
developer,Октябрьский,22.0,25.0,18.7,6.0,2.0,Ленинградская,38.95,Речной вокзал,0,1,55.011185,82.963136,1.635,3.444290843570368,1,Транспортная,1.635,20.427155475247062
real_estate_agent,Октябрьский,4.0,14.0,10.0,9.999,2.0,Федосеева,73.0,Золотая Нива,0,4,55.039527,82.967007,0.592,3.14494997739036,1,Комфортная,0.592,23.24928511461173
real_estate_agent,Октябрьский,3.0,18.0,5.0,5.1,2.0,Плющихинская,44.4,Золотая Нива,0,4,55.018329,83.002554,2.738,5.397146592438487,1,Транспортная,2.738,20.290212372137212
real_estate_agent,Железнодорожный,3.0,24.0,12.0,10.25,2.0,Фабричная,54.7,Площадь Гарина-Михайловского,0,3,55.026989,82.897639,0.944,1.4952330290394842,1,Комфортная,0.944,23.944483193111466
real_estate_agent,Кировский,4.0,17.0,6.0,5.9,2.0,Петухова,59.0,Площадь Маркса,0,8,54.937877,82.95647,6.261,10.51635463509542,0,Автомобильная,0.0,13.68819956188724
real_estate_agent,Ленинский,16.0,18.0,12.0,8.99,2.0,Станиславского,48.0,Площадь Маркса,0,3,54.979919,82.868803,1.768,6.485167835965648,1,Транспортная,1.768,20.90802096107497
real_estate_agent,Дзержинский,5.0,5.0,5.5,6.2,2.0,Красина,43.9,Березовая Роща,0,56,55.043809,82.960548,0.554,2.972293989991494,1,Комфортная,0.554,23.840353701314477
developer,Заельцовский,13.0,23.0,4.6,7.3,2.0,Ляпидевского,37.5,Заельцовская,0,2,55.080926,82.923116,2.528,5.64694599228574,1,Транспортная,2.528,28.55779722556281
real_estate_agent,Железнодорожный,12.0,23.0,14.0,11.85,2.0,Фабричная,54.3,Площадь Гарина-Михайловского,0,4,55.026989,82.897639,0.944,1.4952330290394842,1,Комфортная,0.944,23.944483193111466
real_estate_agent,Заельцовский,7.0,9.0,7.0,6.29,2.0,Дуси Ковальчук,43.0,Площадь Гарина-Михайловского,0,27,55.048152,82.884955,1.697,3.018465503968663,1,Транспортная,1.697,26.377067649285337
developer,Кировский,6.0,26.0,18.0,9.43,2.0,Аникина,69.46,Студенческая,0,1,54.964866,82.946382,3.685,7.447122803749258,0,Автомобильная,0.0,16.462285689012816
real_estate_agent,Заельцовский,5.0,10.0,12.0,8.5,2.0,Красный проспект,62.0,Заельцовская,0,29,55.073958,82.910027,1.671,4.914488098426664,1,Транспортная,1.671,28.181877654713798
real_estate_agent,Калининский,9.0,14.0,5.0,7.35,2.0,Тайгинская,42.0,Заельцовская,0,2,55.113967,82.979736,7.457,10.054080910044576,1,Удалённая,7.457,30.93652068961986
real_estate_agent,Заельцовский,2.0,10.0,12.0,10.0,2.0,Холодильная,54.0,Заельцовская,0,20,55.05251,82.884227,1.946,3.390526948634576,1,Транспортная,1.946,26.81889621270061
real_estate_agent,Железнодорожный,8.0,9.0,5.8,8.4,2.0,Фабричная,42.8,Площадь Гарина-Михайловского,0,6,55.025286,82.89675,1.139,1.6041450214512063,1,Комфортная,1.139,23.813578913695125
developer,Заельцовский,1.0,11.0,16.678,17.6,2.0,Дачное шоссе,83.39,Заельцовская,0,2,55.084394,82.807044,7.289,9.408152473662597,1,Удалённая,7.289,32.445155851863376
real_estate_agent,Железнодорожный,4.0,17.0,5.0,9.77,2.0,Красноярская,43.8,Площадь Гарина-Михайловского,0,5,55.043175,82.89772,0.873,2.0464522511995,1,Комфортная,0.873,25.49092023889261
real_estate_agent,Советский,1.0,4.0,5.6,8.5,2.0,Золотодолинская,44.0,Площадь Маркса,0,65,54.835476,83.106057,21.13,24.683545696129197,0,Удалённая,0.0,1.1841693266430688
developer,Калининский,1.0,9.0,10.02,7.868915,2.0,Василия Клевцова,50.1,Заельцовская,0,3,55.096445,82.975559,5.779,8.163203312083969,1,Автомобильная,5.779,29.115326328558645
real_estate_agent,Октябрьский,8.0,8.0,12.4,9.8,2.0,Бориса Богаткова,58.5,Золотая Нива,0,17,55.034167,82.976646,0.377,3.60966587406764,1,Пешеходная,0.377,22.479023324310422
real_estate_agent,Калининский,4.0,5.0,6.0,2.9,2.0,Флотская,44.0,Заельцовская,0,59,55.171041,82.996319,13.548,16.391710712409232,1,Удалённая,13.548,36.93980358480774
developer,Заельцовский,13.0,25.0,6.1,13.675,2.0,Дачная,67.3,Заельцовская,0,2,55.054594,82.906757,0.615,2.852762085677449,1,Комфортная,0.615,26.335684386395986
real_estate_agent,Кировский,1.0,4.0,13.0,3.1,2.0,Радиостанция,43.4,Спортивная,0,7,54.940608,83.000128,7.895,11.181217654073226,0,Удалённая,0.0,12.34784862700077
developer,Заельцовский,21.0,23.0,15.380000000000004,13.243528,2.0,Дуси Ковальчук,76.9,Заельцовская,0,4,55.054006,82.90285,0.833,2.8780497587790106,1,Комфортная,0.833,26.392022482383226
real_estate_agent,Дзержинский,2.0,4.0,10.0,4.1,2.0,Авиастроителей,54.7,Березовая Роща,0,87,55.072046,82.970044,3.399,5.62780891463936,1,Автомобильная,3.399,26.608203304436767
homeowner,Кировский,15.0,18.0,9.0,5.5,2.0,Сибиряков-Гвардейцев,39.0,Площадь Маркса,0,4,54.94307,82.901646,4.376,9.75843717458473,0,Автомобильная,0.0,16.546909948906276
real_estate_agent,Калининский,1.0,5.0,6.2,4.25,2.0,Танковая,42.5,Заельцовская,0,64,55.063426,82.933437,1.415,3.790054690917383,1,Комфортная,1.415,26.50901127204869
real_estate_agent,Кировский,6.0,17.0,14.6,3.8,2.0,Виктора Уса,42.6,Площадь Маркса,0,14,54.935772,82.883033,5.242,10.763921782446598,0,Автомобильная,0.0,16.948588855114444
real_estate_agent,Калининский,9.0,10.0,8.0,4.7,2.0,Родники,54.0,Заельцовская,0,35,55.11285,82.952616,6.507,9.419648484203089,1,Автомобильная,6.507,31.270941958049224
real_estate_agent,Ленинский,5.0,5.0,6.0,3.7,2.0,Немировича-Данченко,44.4,Площадь Маркса,0,62,54.970117,82.862839,2.523,7.62082831052718,1,Транспортная,2.523,20.407572742845247
real_estate_agent,Кировский,3.0,5.0,6.0,3.45,2.0,Зорге,44.2,Площадь Маркса,0,56,54.930403,82.918301,5.941,11.093864794629026,0,Автомобильная,0.0,14.818402932197635
real_estate_agent,Ленинский,3.0,10.0,4.0,3.9,2.0,Титова,38.6,Площадь Маркса,0,14,54.979748,82.809676,5.528,9.017661235620142,1,Автомобильная,5.528,23.658065286930732
real_estate_agent,Октябрьский,19.0,20.0,10.184,9.45,2.0,Ленинградская,50.92,Речной вокзал,0,2,55.001819,82.983518,3.038,5.10966302296737,1,Автомобильная,3.038,18.95922571787914
real_estate_agent,Ленинский,8.0,12.0,7.1,4.45,2.0,Новосибирская,46.7,Площадь Маркса,0,6,54.991625,82.843893,3.495,6.494945459252749,1,Автомобильная,3.495,22.94818343579334
real_estate_agent,Заельцовский,16.0,28.0,7.968000000000001,8.82,2.0,Сухарная,39.84,Площадь Гарина-Михайловского,0,1,55.046373,82.855886,3.041,4.490523798660787,1,Автомобильная,3.041,27.200011743723838
real_estate_agent,Железнодорожный,5.0,5.0,6.0,4.3,2.0,Фабричная,42.7,Октябрьская,0,62,55.016817,82.92157,1.145,1.4859889438217395,1,Комфортная,1.145,22.191975197552704
real_estate_agent,Кировский,3.0,5.0,6.0,3.3,2.0,Зорге,44.0,Площадь Маркса,0,48,54.936357,82.912048,5.208,10.444694831506814,0,Автомобильная,0.0,15.554327818893803
developer,Заельцовский,4.0,25.0,6.0,6.6,2.0,Красный проспект,32.4,Заельцовская,0,2,55.075716,82.911411,1.86,5.097555932832565,1,Транспортная,1.86,28.323061374176355
real_estate_agent,Октябрьский,3.0,5.0,5.8,4.25,2.0,Пешеходная,44.3,Золотая Нива,0,57,55.026778,82.986492,1.38,4.226793379863402,1,Комфортная,1.38,21.497175185235182
real_estate_agent,Советский,8.0,9.0,9.0,7.05,2.0,Полевая,52.0,Спортивная,0,45,54.86544,83.104099,18.572,21.750100589748357,0,Удалённая,0.0,2.5114224808629824
real_estate_agent,Ленинский,1.0,9.0,7.0,3.9,2.0,Связистов,43.0,Площадь Маркса,0,43,54.964902,82.841791,3.975,8.821845673242004,1,Автомобильная,3.975,21.026595840470943
developer,Заельцовский,18.0,25.0,5.2,6.9,2.0,Красный проспект,33.0,Заельцовская,0,2,55.075716,82.911411,1.86,5.097555932832565,1,Транспортная,1.86,28.323061374176355
real_estate_agent,Октябрьский,4.0,24.0,6.0,9.9,2.0,Большевистская,59.7,Речной вокзал,0,3,54.991981,82.978003,3.212,5.6125081723724985,1,Автомобильная,3.212,18.090761930006284
real_estate_agent,Ленинский,1.0,2.0,7.0,3.95,2.0,Хилокская,56.7,Площадь Маркса,0,71,54.95156,82.832476,5.313,10.386632824295274,1,Автомобильная,5.313,20.59021099264431
developer,Заельцовский,20.0,23.0,12.3,16.55,2.0,Красный проспект,61.5,Заельцовская,0,3,55.068144,82.911878,1.018,4.258113020479213,1,Комфортная,1.018,27.54583690589678
real_estate_agent,Калининский,7.0,10.0,7.1,5.8,2.0,Кропоткина,43.3,Березовая Роща,0,39,55.058605,82.947604,1.724,3.605055371788585,1,Транспортная,1.724,25.672494129156924
real_estate_agent,Октябрьский,3.0,4.0,14.0,3.99,2.0,1-я Родниковая,58.6,Речной вокзал,0,15,54.985963,83.011788,5.391,7.621675813121935,1,Автомобильная,5.391,16.681345618156502
developer,Заельцовский,7.0,23.0,5.0,7.9,2.0,Ляпидевского,45.2,Заельцовская,0,2,55.080926,82.923116,2.528,5.64694599228574,1,Транспортная,2.528,28.55779722556281
real_estate_agent,Кировский,4.0,17.0,4.0,3.98,2.0,Виктора Уса,42.0,Площадь Маркса,0,13,54.935772,82.883033,5.242,10.763921782446598,0,Автомобильная,0.0,16.948588855114444
real_estate_agent,Калининский,17.0,17.0,10.0,7.0,2.0,Курчатова,43.0,Заельцовская,0,6,55.104821,82.97308,6.386,8.952545572943421,1,Автомобильная,6.386,30.05573977705156
real_estate_agent,Кировский,2.0,10.0,6.8,4.2,2.0,Комсомольская,43.1,Спортивная,0,39,54.956601,82.966504,5.173,8.691783927236798,0,Автомобильная,0.0,14.981263637473415
real_estate_agent,Заельцовский,18.0,24.0,16.4,11.7,2.0,Кропоткина,82.0,Заельцовская,0,12,55.059044,82.936168,1.501,3.3639713855019693,1,Транспортная,1.501,25.992465386686913
real_estate_agent,Дзержинский,5.0,5.0,6.8,4.2,2.0,Гусинобродское шоссе,43.1,Золотая Нива,0,3,55.038702,83.009893,2.189,5.779057824638059,1,Транспортная,2.189,22.3511285589805
developer,Заельцовский,14.0,15.0,4.6,16.9,2.0,Красный проспект,67.0,Заельцовская,0,3,55.068144,82.911878,1.018,4.258113020479213,1,Комфортная,1.018,27.54583690589678
