author_type,district,floor,kitchen_meters,price,rooms_count,year_of_construction
2.0,3.3,2.0,3.0,2200000.0,1.0,1968
2.0,3.3,3.0,4.0,2200000.0,1.0,1989
2.0,4.4,4.0,3.0,2200000.0,1.0,2015
2.0,4.4,14.0,3.0,2200000.0,1.0,2012
2.0,3.7,1.0,6.0,2200000.0,1.0,2017
2.0,3.3,3.0,4.0,2235600.0,1.0,1968
5.0,4.2,4.0,3.0,2200000.0,1.0,1998
2.0,3.7,5.0,4.0,2200000.0,1.0,2013
5.0,4.4,6.0,4.0,2200000.0,1.0,2014
5.0,2.5,5.0,4.4,2200000.0,1.0,2027
2.0,3.7,8.0,3.0,2260000.0,1.0,2017
2.0,3.7,6.0,4.0,2250000.0,1.0,2014
2.0,3.3,3.0,2.0,2269000.0,1.0,1974
2.0,2.5,4.0,5.0,2280000.0,1.0,2025
2.0,2.5,6.0,5.0,2290000.0,1.0,2025
2.0,3.3,2.0,4.0,2260000.0,1.0,1968
5.0,4.4,9.0,4.0,2280000.0,1.0,2012
2.0,3.7,10.0,3.0,2300000.0,1.0,2014
2.0,3.7,14.0,3.2,2300000.0,1.0,2014
2.0,3.7,2.0,3.0,2300000.0,1.0,2014
2.0,4.4,7.0,4.0,2300000.0,1.0,2011
2.0,3.7,6.0,3.0,2300000.0,1.0,2013
2.0,2.5,13.0,5.0,2320000.0,1.0,2025
2.0,4.0,1.0,2.0,2300000.0,1.0,2022
5.0,2.5,7.0,5.0,2300000.0,1.0,2023
5.0,2.5,7.0,14.0,2300000.0,1.0,2026
2.0,2.9,1.0,5.0,2350000.0,1.0,1938
2.0,3.3,5.0,3.0,2380000.0,1.0,2024
2.0,3.7,2.0,3.0,2350000.0,1.0,2018
2.0,4.4,10.0,0.0,2390000.0,1.0,2015
2.0,4.4,4.0,8.0,2400000.0,1.0,2012
2.0,2.9,3.0,3.0,2400000.0,1.0,2016
2.0,4.4,9.0,4.0,2400000.0,1.0,2015
2.0,2.9,3.0,3.5,2400000.0,1.0,1972
5.0,4.4,15.0,4.100000000000001,2400000.0,1.0,2013
2.0,3.7,2.0,5.0,2480000.0,1.0,2016
2.0,4.4,16.0,4.0,2450000.0,1.0,2012
2.0,3.3,4.0,3.0,2480000.0,1.0,1964
2.0,2.5,15.0,5.0,2480000.0,1.0,2023
2.0,3.7,2.0,2.0,2500000.0,1.0,2014
2.0,3.7,8.0,4.0,2530000.0,1.0,2013
2.0,4.4,16.0,3.0,2500000.0,1.0,2011
2.0,2.9,10.0,3.0,2500000.0,1.0,2023
2.0,3.7,16.0,5.0,2530000.0,1.0,2012
2.0,3.7,3.0,7.0,2520000.0,1.0,2013
2.0,3.7,13.0,3.0,2500000.0,1.0,2013
2.0,3.7,13.0,3.6,2500000.0,1.0,2013
5.0,2.9,4.0,3.6,2500000.0,1.0,2017
2.0,3.7,13.0,4.0,2500000.0,1.0,2017
5.0,2.9,6.0,9.599999999999998,2500000.0,1.0,2023
5.0,2.9,1.0,5.0,2500000.0,1.0,1940
5.0,4.2,5.0,0.0,2500000.0,1.0,1994
2.0,3.7,3.0,5.0,2590000.0,1.0,2010
2.0,3.7,8.0,5.0,2590000.0,1.0,2016
2.0,2.9,5.0,4.5600000000000005,2550000.0,1.0,2017
2.0,3.7,2.0,6.600000000000001,2570000.0,1.0,2015
2.0,3.7,4.0,4.5,2550000.0,1.0,2013
2.0,4.4,17.0,8.399999999999999,2590000.0,1.0,2013
5.0,3.7,4.0,4.1000000000000005,2580000.0,1.0,2013
2.0,2.9,2.0,6.0,2600000.0,1.0,2017
2.0,3.7,2.0,3.0,2600000.0,1.0,2017
2.0,4.4,16.0,3.0,2600000.0,1.0,2013
2.0,3.7,3.0,4.0,2600000.0,1.0,2017
2.0,3.7,2.0,4.16,2600000.0,1.0,2016
2.0,3.7,5.0,4.0,2600000.0,1.0,2017
2.0,3.7,3.0,10.0,2670000.0,1.0,1979
2.0,3.3,2.0,10.0,2650000.0,1.0,1968
2.0,2.9,9.0,3.0,2680000.0,1.0,2018
2.0,2.9,5.0,3.0,2650000.0,1.0,2018
2.0,3.7,7.0,4.0,2700000.0,1.0,2015
2.0,3.7,14.0,3.6,2700000.0,1.0,2013
2.0,2.5,7.0,5.0,2700000.0,1.0,2024
2.0,4.4,13.0,5.0,2700000.0,1.0,2013
2.0,3.7,10.0,3.0,2745000.0,1.0,2013
2.0,2.9,9.0,5.0,2700000.0,1.0,2015
2.0,3.7,16.0,2.0,2740000.0,1.0,2013
2.0,3.7,3.0,4.2,2700000.0,1.0,2017
2.0,2.9,11.0,3.6200000000000006,2750000.0,1.0,2024
2.0,3.9,5.0,3.0,2750000.0,1.0,1958
2.0,4.2,5.0,11.600000000000001,2750000.0,1.0,1994
2.0,2.5,3.0,5.0,2750000.0,1.0,1944
2.0,2.5,6.0,5.0,2750000.0,1.0,2025
2.0,2.5,6.0,5.0,2750000.0,1.0,2020
2.0,2.5,10.0,5.0,2780000.0,1.0,2020
2.0,4.4,12.0,4.0,2790000.0,1.0,2015
5.0,2.5,3.0,2.9800000000000004,2750000.0,1.0,1944
2.0,3.7,3.0,6.0,2800000.0,1.0,2016
2.0,2.9,5.0,4.6,2800000.0,1.0,2015
2.0,4.4,10.0,10.0,2800000.0,1.0,2014
2.0,3.7,5.0,4.0,2800000.0,1.0,2015
2.0,2.9,2.0,3.6,2800000.0,1.0,2017
5.0,3.7,2.0,7.0,2800000.0,1.0,2017
2.0,2.5,3.0,3.0,2850000.0,1.0,2026
2.0,3.7,3.0,5.6,2850000.0,1.0,2012
2.0,2.5,4.0,5.0,2850000.0,1.0,2025
2.0,3.8,9.0,3.0,2890000.0,1.0,1981
2.0,2.5,8.0,5.0,2880000.0,1.0,2024
2.0,3.3,2.0,3.0,2855000.0,1.0,1970
5.0,2.5,4.0,5.0,2850000.0,1.0,2020
2.0,2.9,6.0,5.0,2900000.0,1.0,2015
2.0,2.9,4.0,6.0,2900000.0,1.0,2024
2.0,2.9,14.0,3.3,2945000.0,1.0,2018
2.0,2.5,5.0,5.0,2900000.0,1.0,2024
2.0,3.7,9.0,5.0,2900000.0,1.0,2015
2.0,2.9,7.0,3.5,2900000.0,1.0,2025
2.0,3.7,3.0,4.0,2900000.0,1.0,1987
2.0,2.5,7.0,5.0,2900000.0,1.0,2024
2.0,2.5,1.0,5.0,2750000.0,1.0,1959
2.0,4.0,1.0,5.0,2350000.0,1.0,2022
2.0,3.7,4.0,3.0,2940000.0,1.0,2013
2.0,2.9,7.0,3.5,2900000.0,1.0,2025
2.0,3.3,2.0,4.0,2935000.0,1.0,1968
5.0,2.9,1.0,5.0,2900000.0,1.0,2015
5.0,2.5,9.0,10.0,2900000.0,1.0,2024
2.0,2.9,14.0,3.0,2950000.0,1.0,2017
2.0,2.9,4.0,5.0,2950000.0,1.0,2023
2.0,2.9,4.0,6.8,2950000.0,1.0,2014
2.0,2.9,16.0,5.0,2950000.0,1.0,2018
2.0,4.2,2.0,3.0,2950000.0,1.0,2013
2.0,4.4,10.0,4.800000000000001,2950000.0,1.0,2011
5.0,4.2,15.0,1.0,2950000.0,1.0,1994
5.0,2.5,17.0,5.0,2950000.0,1.0,2025
2.0,3.7,10.0,3.0,3000000.0,1.0,2013
2.0,2.9,16.0,4.0,3000000.0,1.0,2023
2.0,2.9,6.0,5.0,3000000.0,1.0,2014
2.0,2.5,6.0,4.4,3000000.0,1.0,2023
2.0,2.9,3.0,5.0,3000000.0,1.0,2020
4.0,2.9,17.0,11.529999999999998,3020574.0,1.0,2024
2.0,2.9,2.0,4.28,3000000.0,1.0,2020
5.0,4.2,6.0,5.24,3036903.0,1.0,2018
2.0,2.5,2.0,4.4,3070000.0,1.0,2025
2.0,4.0,4.0,4.68,3090000.0,1.0,1969
2.0,3.7,5.0,4.4799999999999995,3090000.0,1.0,2014
2.0,4.0,8.0,4.512,3060000.0,1.0,2026
2.0,4.4,16.0,5.28,3075000.0,1.0,2013
2.0,2.5,10.0,8.0,3100000.0,1.0,2024
2.0,3.7,7.0,11.0,3100000.0,1.0,2016
2.0,3.7,8.0,5.0,3100000.0,1.0,2013
2.0,3.7,17.0,6.0,3100000.0,1.0,2024
2.0,3.7,6.0,3.0,3100000.0,1.0,2020
2.0,4.0,7.0,3.0,3100000.0,1.0,1970
2.0,3.7,10.0,6.0,3100000.0,1.0,2019
2.0,2.5,5.0,5.0,3100000.0,1.0,2024
2.0,3.3,3.0,5.0,3136000.0,1.0,1968
5.0,2.9,15.0,3.1,3100000.0,1.0,2021
5.0,2.5,6.0,4.4,3100000.0,1.0,2024
2.0,2.5,6.0,4.0,3190000.0,1.0,2024
2.0,3.7,1.0,10.0,3150000.0,1.0,1968
2.0,2.9,10.0,7.0,3190000.0,1.0,2020
2.0,3.7,1.0,5.0,3180000.0,1.0,2005
2.0,4.2,1.0,5.0,3150000.0,1.0,1980
4.0,2.9,1.0,10.75,3177473.0,1.0,2025
2.0,3.7,5.0,10.0,3200000.0,1.0,2011
2.0,3.9,1.0,9.0,3200000.0,1.0,1986
2.0,3.7,10.0,12.600000000000001,3230000.0,1.0,2017
2.0,3.7,9.0,5.0,3200000.0,1.0,2023
2.0,3.7,17.0,4.0,3200000.0,1.0,2016
2.0,3.7,2.0,6.0,3200000.0,1.0,2014
2.0,2.9,4.0,5.0,3200000.0,1.0,2015
2.0,3.7,3.0,3.0,3200000.0,1.0,2023
2.0,4.0,12.0,11.0,3210000.0,1.0,2026
2.0,3.7,5.0,5.0,3290000.0,1.0,2023
2.0,3.7,9.0,5.0,3290000.0,1.0,2020
2.0,3.7,10.0,4.0,3250000.0,1.0,2017
2.0,3.7,3.0,3.0,3250000.0,1.0,2024
2.0,2.9,9.0,5.0,3290000.0,1.0,2024
2.0,2.9,7.0,4.0,3270000.0,1.0,2019
5.0,3.7,3.0,5.0,3250000.0,1.0,2018
2.0,3.7,4.0,10.0,3300000.0,1.0,2024
2.0,3.7,10.0,5.0,3300000.0,1.0,2024
2.0,2.9,4.0,3.0,3300000.0,1.0,2013
2.0,3.7,9.0,5.0,3300000.0,1.0,2016
2.0,2.5,8.0,5.0,3300000.0,1.0,2012
2.0,2.9,8.0,3.5,3300000.0,1.0,2025
2.0,2.9,10.0,3.6,3300000.0,1.0,2017
2.0,3.3,13.0,3.0,3300000.0,1.0,2010
2.0,3.7,2.0,6.0,3300000.0,1.0,2018
2.0,3.7,15.0,5.0,3300000.0,1.0,2024
2.0,2.9,2.0,4.0,3300000.0,1.0,2023
2.0,2.5,8.0,10.399999999999999,3300000.0,1.0,2010
2.0,3.7,8.0,7.0,3380000.0,1.0,2024
2.0,2.5,5.0,7.0,3350000.0,1.0,2012
2.0,2.5,8.0,5.0,3350000.0,1.0,2011
2.0,2.9,7.0,3.0,3399000.0,1.0,2017
2.0,2.5,2.0,5.0,3350000.0,1.0,2020
2.0,3.3,1.0,3.0,3350000.0,1.0,1989
2.0,2.9,8.0,5.0,3350000.0,1.0,2015
2.0,4.0,6.0,5.44,3360000.0,1.0,2027
5.0,2.9,17.0,5.3,3350000.0,1.0,2024
2.0,4.4,25.0,5.0,3400000.0,1.0,2020
2.0,2.5,5.0,5.0,3400000.0,1.0,2013
2.0,3.3,4.0,6.0,3420000.0,1.0,2016
2.0,2.9,10.0,4.0,3400000.0,1.0,2017
2.0,3.3,12.0,4.0,3400000.0,1.0,2015
2.0,3.2,18.0,6.800000000000001,3400000.0,1.0,2023
2.0,2.9,2.0,5.0,3400000.0,1.0,2014
5.0,2.9,11.0,2.0,3400000.0,1.0,2020
2.0,2.5,5.0,10.0,3480000.0,1.0,2014
2.0,3.3,17.0,5.0200000000000005,3499000.0,1.0,2023
2.0,4.0,15.0,4.908,3450000.0,1.0,2026
2.0,3.7,10.0,3.0,3450000.0,1.0,2020
4.0,2.9,1.0,1.8,3490000.0,1.0,2027
2.0,4.2,5.0,10.0,3500000.0,1.0,2022
2.0,3.7,15.0,3.0,3500000.0,1.0,2016
2.0,3.3,2.0,5.0,3500000.0,1.0,2015
2.0,3.7,4.0,6.3,3500000.0,1.0,2022
2.0,2.9,15.0,4.0,3500000.0,1.0,2023
2.0,2.5,5.0,10.0,3500000.0,1.0,2020
2.0,2.5,7.0,6.0,3500000.0,1.0,2025
2.0,3.7,3.0,4.0,3540000.0,1.0,2023
2.0,3.8,1.0,15.9,3500000.0,1.0,2007
2.0,3.7,7.0,4.0,3500000.0,1.0,2024
2.0,4.2,4.0,4.0,3500000.0,1.0,2017
2.0,2.9,14.0,5.0,3500000.0,1.0,2021
2.0,3.7,8.0,5.0,3500000.0,1.0,2023
2.0,3.3,1.0,5.0,3500000.0,1.0,2016
2.0,2.5,5.0,5.0,3500000.0,1.0,2024
2.0,2.9,17.0,6.0,3500000.0,1.0,2015
2.0,3.3,3.0,4.0,3500000.0,1.0,1988
2.0,2.5,3.0,3.0,3500000.0,1.0,2021
2.0,3.3,8.0,3.6,3500000.0,1.0,2014
2.0,2.5,16.0,3.0,3500000.0,1.0,2009
2.0,2.5,6.0,6.800000000000001,3520000.0,1.0,2020
2.0,4.2,15.0,5.1,3500000.0,1.0,2015
5.0,2.5,10.0,5.0,3500000.0,1.0,2024
5.0,3.7,3.0,8.0,3500000.0,1.0,2017
5.0,2.5,3.0,7.804000000000001,3500000.0,1.0,2024
5.0,2.9,6.0,4.84,3500000.0,1.0,2014
5.0,3.7,10.0,5.1,3500000.0,1.0,2020
2.0,3.3,8.0,4.0,3590000.0,1.0,2023
2.0,2.9,9.0,4.7,3550000.0,1.0,2015
2.0,3.7,9.0,4.0,3580000.0,1.0,2024
2.0,3.7,11.0,5.1,3599000.0,1.0,2023
2.0,2.5,17.0,16.0,3550000.0,1.0,2009
2.0,2.5,6.0,9.0,3550000.0,1.0,2012
2.0,2.9,2.0,5.34,3577800.0,1.0,2024
4.0,2.9,11.0,5.348,3579680.0,1.0,2025
5.0,2.5,10.0,4.0,3590000.0,1.0,2009
2.0,2.9,5.0,3.0,3600000.0,1.0,2016
2.0,3.3,4.0,3.0,3600000.0,1.0,2015
2.0,3.3,8.0,10.5,3600000.0,1.0,2015
2.0,3.7,5.0,3.0,3600000.0,1.0,2016
2.0,2.5,7.0,3.0,3600000.0,1.0,2024
2.0,3.3,7.0,4.0,3600000.0,1.0,2023
4.0,4.0,5.0,5.074000000000001,3627910.0,1.0,2026
5.0,3.7,16.0,2.1000000000000014,3600000.0,1.0,2022
2.0,2.9,4.0,5.0,3620000.0,1.0,2015
5.0,2.9,9.0,3.0,3600000.0,1.0,2015
5.0,2.9,12.0,10.0,3600000.0,1.0,2019
2.0,2.9,16.0,6.0,3650000.0,1.0,2025
2.0,3.7,4.0,12.0,3650000.0,1.0,2024
2.0,3.3,8.0,5.0,3650000.0,1.0,2015
2.0,3.7,8.0,6.0,3690000.0,1.0,2023
2.0,2.5,10.0,5.0,3699999.0,1.0,2024
2.0,3.7,21.0,5.0,3650000.0,1.0,2023
4.0,4.0,6.0,5.16,3689400.0,1.0,2026
2.0,2.9,3.0,5.508,3650000.0,1.0,2025
4.0,2.9,4.0,5.508,3650000.0,1.0,2025
2.0,2.9,1.0,5.6000000000000005,3650000.0,1.0,2025
2.0,2.5,2.0,4.0,3700000.0,1.0,2009
2.0,4.4,13.0,5.0,3700000.0,1.0,2014
2.0,2.9,1.0,8.8,3700000.0,1.0,2015
2.0,3.3,4.0,4.7,3700000.0,1.0,2023
2.0,3.3,6.0,5.0,3700000.0,1.0,2015
2.0,3.7,2.0,6.0,3700000.0,1.0,2014
2.0,4.0,8.0,5.0,3700000.0,1.0,2021
2.0,3.7,8.0,3.0,3740000.0,1.0,2019
2.0,3.8,1.0,4.0,3700000.0,1.0,2007
2.0,3.3,13.0,4.3,3700000.0,1.0,2023
2.0,2.9,12.0,5.7540000000000004,3740100.0,1.0,2024
2.0,4.0,1.0,3.0,3700000.0,1.0,2021
5.0,4.0,9.0,0.0,3700000.0,1.0,2021
5.0,3.3,6.0,4.0,3700000.0,1.0,2015
2.0,3.4,8.0,3.0,3750000.0,1.0,2025
2.0,2.5,5.0,5.0,3750000.0,1.0,2013
2.0,4.0,10.0,3.0,3750000.0,1.0,2014
2.0,2.5,7.0,5.0,3750000.0,1.0,2023
2.0,3.8,5.0,3.0,3750000.0,1.0,1932
5.0,2.9,6.0,3.3000000000000007,3750000.0,1.0,2017
2.0,2.9,8.0,3.6,3770000.0,1.0,2015
2.0,4.0,5.0,6.0,3800000.0,1.0,2024
2.0,3.7,13.0,2.9,3800000.0,1.0,2024
2.0,3.2,21.0,5.0,3800000.0,1.0,2023
2.0,3.7,7.0,3.4,3800000.0,1.0,2021
2.0,4.4,13.0,4.0,3800000.0,1.0,2016
2.0,3.3,5.0,4.0,3800000.0,1.0,2015
2.0,4.4,13.0,4.2,3800000.0,1.0,2018
2.0,3.3,5.0,3.0,3800000.0,1.0,2013
2.0,2.5,5.0,5.1,3800000.0,1.0,2020
2.0,4.2,12.0,5.0,3800000.0,1.0,2020
2.0,3.7,8.0,7.0,3800000.0,1.0,2017
2.0,2.9,12.0,5.916,3845400.0,1.0,2024
2.0,3.3,4.0,5.960000000000001,3800000.0,1.0,2017
5.0,4.4,2.0,4.4,3800000.0,1.0,2013
2.0,3.3,5.0,6.0,3850000.0,1.0,2010
2.0,4.4,16.0,4.2,3850000.0,1.0,2018
2.0,4.4,1.0,6.0,3890000.0,1.0,2021
2.0,3.4,3.0,6.0,3890000.0,1.0,2017
2.0,3.3,5.0,6.000000000000002,3850000.0,1.0,2009
2.0,4.0,10.0,6.0,3850000.0,1.0,2014
5.0,4.4,16.0,4.2,3850000.0,1.0,2018
5.0,3.3,17.0,6.799999999999997,3890000.0,1.0,2015
2.0,2.5,10.0,10.0,3900000.0,1.0,2019
2.0,3.3,4.0,10.0,3900000.0,1.0,2015
2.0,4.4,14.0,7.0,3900000.0,1.0,2012
2.0,4.0,9.0,4.800000000000001,3900000.0,1.0,2022
2.0,3.3,9.0,5.0,3900000.0,1.0,2017
2.0,3.3,1.0,4.7,3900000.0,1.0,2023
2.0,3.7,5.0,5.0,3900000.0,1.0,2019
2.0,3.3,15.0,5.0,3900000.0,1.0,2014
5.0,2.9,9.0,5.0,3900000.0,1.0,2015
2.0,3.3,13.0,6.0,3900000.0,1.0,2016
5.0,4.0,8.0,7.0,3900000.0,1.0,2015
5.0,4.4,15.0,4.0,3900000.0,1.0,2013
4.0,3.3,18.0,5.1,3932080.0,1.0,2027
5.0,3.3,7.0,2.5,3900000.0,1.0,2023
2.0,3.4,4.0,6.0,3990000.0,1.0,2019
2.0,2.5,4.0,3.1,3950000.0,1.0,2024
2.0,3.7,6.0,5.0,3999000.0,1.0,2023
2.0,2.9,1.0,4.0,3950000.0,1.0,2022
2.0,3.3,1.0,6.0,3950000.0,1.0,2017
2.0,3.7,8.0,4.5,3950000.0,1.0,2024
2.0,3.4,5.0,6.0,3990000.0,1.0,2012
2.0,3.3,6.0,4.8,3950000.0,1.0,2025
2.0,4.0,1.0,10.0,3990000.0,1.0,2018
2.0,3.7,5.0,10.0,3990000.0,1.0,2015
2.0,4.0,5.0,4.14,3960000.0,1.0,2028
4.0,2.5,1.0,4.74,3986700.0,1.0,2026
2.0,3.4,2.0,3.9200000000000004,3990000.0,1.0,2027
4.0,3.4,2.0,2.8,3990000.0,1.0,2027
2.0,2.9,9.0,3.0,4000000.0,1.0,2014
2.0,2.9,16.0,10.9,4000000.0,1.0,2015
2.0,3.7,19.0,3.0,4000000.0,1.0,2018
2.0,3.8,1.0,3.0,4000000.0,1.0,1932
2.0,4.2,1.0,10.0,4000000.0,1.0,2014
2.0,3.7,7.0,5.0,4000000.0,1.0,2018
2.0,2.5,7.0,14.0,4000000.0,1.0,2010
2.0,3.3,7.0,14.8,4000000.0,1.0,2025
2.0,3.3,17.0,4.0,4000000.0,1.0,2014
2.0,3.7,13.0,3.0,4000000.0,1.0,2025
2.0,3.3,3.0,5.0,4000000.0,1.0,2019
2.0,3.3,4.0,6.0,4000000.0,1.0,1971
2.0,2.9,7.0,5.0,4000000.0,1.0,2023
2.0,2.9,5.0,5.0,4050000.0,1.0,2016
2.0,2.9,15.0,6.0,4070000.0,1.0,2022
2.0,3.7,23.0,10.0,4090000.0,1.0,2024
2.0,2.9,5.0,4.800000000000001,4050000.0,1.0,2015
2.0,3.4,15.0,3.0,4050000.0,1.0,2013
2.0,3.3,5.0,5.0,4050000.0,1.0,2024
2.0,3.4,18.0,5.0,4100000.0,1.0,2020
2.0,4.0,10.0,4.0,4100000.0,1.0,2021
2.0,3.7,6.0,5.0,4100000.0,1.0,2019
2.0,3.7,22.0,5.0,4120000.0,1.0,2025
2.0,3.3,3.0,6.0,4100000.0,1.0,2025
2.0,4.0,17.0,5.074000000000001,4100000.0,1.0,2026
4.0,4.4,4.0,5.0,4144300.0,1.0,2026
2.0,3.4,1.0,4.74,4100000.0,1.0,2027
2.0,2.5,4.0,3.1,4100000.0,1.0,2020
5.0,2.5,4.0,5.5,4100000.0,1.0,2011
4.0,2.5,1.0,4.68,4133000.0,1.0,2026
2.0,3.7,5.0,5.0,4150000.0,1.0,2015
2.0,2.5,9.0,5.0,4150000.0,1.0,2023
2.0,2.5,5.0,3.5,4150000.0,1.0,2014
2.0,2.5,8.0,3.0,4150000.0,1.0,2023
2.0,2.9,8.0,6.0,4150000.0,1.0,2024
2.0,3.4,5.0,5.0,4150000.0,1.0,2025
2.0,2.5,15.0,4.0,4150000.0,1.0,2025
2.0,4.0,16.0,5.242000000000001,4150000.0,1.0,2026
4.0,2.9,2.0,6.654000000000001,4150000.0,1.0,2025
2.0,3.7,9.0,5.0,4199000.0,1.0,2022
4.0,2.9,1.0,6.734000000000001,4150000.0,1.0,2025
5.0,4.2,3.0,5.0,4150000.0,1.0,1994
2.0,3.3,8.0,5.0,4200000.0,1.0,2016
2.0,2.5,1.0,4.0,4200000.0,1.0,2010
2.0,2.5,1.0,4.0,4200000.0,1.0,2023
2.0,3.7,18.0,6.0,4200000.0,1.0,2023
2.0,3.3,12.0,3.0,4200000.0,1.0,2018
2.0,3.3,8.0,8.0,4200000.0,1.0,2018
2.0,2.5,1.0,3.0,4200000.0,1.0,2011
2.0,2.5,1.0,6.0,4200000.0,1.0,2014
2.0,2.9,6.0,2.0,4200000.0,1.0,2015
2.0,3.7,13.0,3.0,4200000.0,1.0,2016
2.0,3.3,6.0,5.0,4200000.0,1.0,2024
2.0,3.7,10.0,5.0,4200000.0,1.0,2023
2.0,3.7,18.0,5.2,4200000.0,1.0,2019
2.0,3.3,1.0,5.84,4200000.0,1.0,2027
4.0,2.9,1.0,5.0,4220000.0,1.0,2027
4.0,2.9,5.0,2.1,4239900.0,1.0,2027
2.0,3.3,12.0,4.960000000000001,4219500.0,1.0,2027
2.0,3.7,1.0,7.800000000000001,4200000.0,1.0,2024
2.0,3.3,7.0,6.2,4200000.0,1.0,2017
2.0,3.3,5.0,5.36,4215000.0,1.0,2028
5.0,3.7,17.0,5.3,4200000.0,1.0,2015
5.0,3.7,9.0,1.3000000000000007,4200000.0,1.0,2021
5.0,2.5,2.0,5.0,4200000.0,1.0,2018
2.0,3.3,8.0,4.4,4250000.0,1.0,2016
2.0,4.2,5.0,4.0,4250000.0,1.0,2025
2.0,3.3,6.0,9.4,4255000.0,1.0,2023
2.0,2.5,3.0,5.0,4250000.0,1.0,2007
2.0,3.4,2.0,5.0,4250000.0,1.0,2020
5.0,3.3,1.0,10.0,4250000.0,1.0,2023
2.0,3.3,18.0,4.960000000000001,4274000.0,1.0,2027
2.0,2.9,3.0,10.0,4300000.0,1.0,2025
2.0,3.7,1.0,4.0,4300000.0,1.0,2022
2.0,3.4,2.0,5.5,4300000.0,1.0,2025
2.0,4.0,17.0,3.0,4300000.0,1.0,2011
2.0,2.5,6.0,8.0,4300000.0,1.0,2020
2.0,4.0,7.0,4.0,4320000.0,1.0,2021
2.0,3.7,15.0,1.0,4300000.0,1.0,2023
2.0,2.5,15.0,4.54,4349000.0,1.0,2020
2.0,3.3,8.0,5.3,4300000.0,1.0,2016
2.0,4.4,2.0,4.98,4320000.0,1.0,2027
2.0,3.7,1.0,5.0,4300000.0,1.0,2015
5.0,3.3,13.0,5.2,4300000.0,1.0,2017
5.0,3.4,5.0,5.32,4300000.0,1.0,2015
2.0,3.4,19.0,4.0,4390000.0,1.0,2020
2.0,2.5,10.0,10.0,4350000.0,1.0,2013
2.0,3.4,15.0,7.0,4390000.0,1.0,2026
2.0,3.3,4.0,6.0,4350000.0,1.0,2023
2.0,3.3,2.0,5.4,4375000.0,1.0,2023
2.0,4.0,8.0,6.0,4390000.0,1.0,2021
2.0,3.7,1.0,6.0,4390000.0,1.0,2017
2.0,3.8,5.0,2.5,4369000.0,1.0,2026
2.0,3.3,13.0,4.0,4350000.0,1.0,2020
2.0,2.5,1.0,5.34,4352100.0,1.0,2026
2.0,2.9,5.0,5.58,4355070.0,1.0,2026
4.0,3.7,4.0,4.9,4350000.0,1.0,2028
4.0,2.9,4.0,2.2,4398000.0,1.0,2027
2.0,3.3,13.0,5.2,4400000.0,1.0,2025
2.0,3.2,22.0,9.599999999999998,4439000.0,1.0,2023
2.0,3.7,19.0,3.0,4420000.0,1.0,2018
2.0,3.3,3.0,5.0,4430000.0,1.0,2024
2.0,3.3,7.0,5.0,4400000.0,1.0,2021
2.0,2.5,13.0,3.0,4400000.0,1.0,2022
2.0,3.3,8.0,6.0,4430000.0,1.0,2017
4.0,3.3,2.0,5.220000000000001,4410900.0,1.0,2027
4.0,3.3,7.0,5.0200000000000005,4442700.0,1.0,2027
2.0,3.7,17.0,8.020000000000001,4400000.0,1.0,2024
5.0,3.7,14.0,4.0,4439999.0,1.0,2021
5.0,3.4,14.0,4.62,4400000.0,1.0,2026
2.0,4.4,7.0,4.8,4450000.0,1.0,2016
2.0,2.9,6.0,5.0,4450000.0,1.0,2014
2.0,3.2,3.0,4.0,4490000.0,1.0,2024
2.0,3.2,19.0,11.5,4499000.0,1.0,2023
2.0,3.3,1.0,4.0,4470000.0,1.0,2024
2.0,3.3,11.0,5.84,4450000.0,1.0,2027
2.0,4.0,12.0,5.84,4450000.0,1.0,2010
2.0,4.0,12.0,5.84,4450000.0,1.0,2010
2.0,3.7,17.0,6.0,4450000.0,1.0,2016
2.0,2.9,2.0,5.6,4500000.0,1.0,2017
2.0,2.5,10.0,5.0,4500000.0,1.0,2024
2.0,3.3,8.0,4.0,4500000.0,1.0,2017
2.0,2.9,8.0,6.0,4500000.0,1.0,2010
2.0,2.9,16.0,5.0,4500000.0,1.0,2006
2.0,2.9,1.0,4.0,4500000.0,1.0,2024
2.0,4.0,18.0,3.0,4530912.0,1.0,2025
2.0,3.7,6.0,2.6,4500000.0,1.0,2017
2.0,3.3,4.0,5.6000000000000005,4500000.0,1.0,2023
2.0,2.9,2.0,4.0,4500000.0,1.0,2017
2.0,3.8,6.0,4.08,4500000.0,1.0,2026
2.0,4.0,18.0,6.73,4540000.0,1.0,2027
2.0,2.9,2.0,5.792000000000001,4522896.0,1.0,2026
4.0,3.7,2.0,5.0,4500000.0,1.0,2028
4.0,3.3,6.0,5.1,4503308.0,1.0,2027
4.0,2.9,25.0,2.1,4544300.0,1.0,2027
5.0,2.5,13.0,1.3200000000000003,4500000.0,1.0,2023
5.0,2.9,8.0,5.0,4500000.0,1.0,2024
5.0,2.9,24.0,12.299999999999997,4500000.0,1.0,2025
2.0,3.7,5.0,10.0,4550000.0,1.0,2021
2.0,3.3,3.0,5.44,4560000.0,1.0,2017
2.0,2.5,14.0,8.0,4550000.0,1.0,2023
2.0,3.3,2.0,3.4,4550000.0,1.0,2024
2.0,2.5,2.0,5.0,4590000.0,1.0,2024
2.0,3.3,2.0,4.8,4550000.0,1.0,2025
